#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_1 E(PSI)	T4_17 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
IFI44	ENSG00000137965	ENSG00000137965:79124997-79125168:source	-0.198290247273;2.00255890704e-12;-0.00850153074271;-1.89072879439e-12;0.22003303695	0.671002761123;3.49487430409e-18;9.16321027065e-07;3.49487430418e-18;0.980582669047	0.746;0.025;0.241;0.025;0.025	0.552;0.025;0.195;0.025;0.240	s|1e0|2e1.1o2|2e1.2o2|2e2.2o3|2e3.1o1|i	True	True	True	4	4	1	chr1	+	79125168-79126239;79125168-79127077;79125168-79128389;79125168-79129450;79125168-79125169	79124997-79125168;79125169-79126238;79126239-79127141;79126239-79127141;79128301-79128602;79129450-79129763	;;;;;	;;;;;	(79125169, 79126238)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/100_T4_1_T4_17.deltapsi_quantify_deltapsi.html#IFI44
IFI44	ENSG00000137965	ENSG00000137965:79126239-79127141:source	-0.297470062769;-0.00180270402568;-0.0696138960091;0.411853628147	0.994088368149;7.08681232024e-14;0.00702654809036;1.0	0.805;0.042;0.148;0.025	0.515;0.025;0.047;0.427	s|1e1.2o3|2e1.2o3|3e0|4e1.2o3|i	True	True	False	3	2	1	chr1	+	79126339-79128389;79126376-79128389;79127141-79128389;79127141-79127142	79126239-79127141;79127142-79128300;79128301-79128602;79128301-79128602;79128301-79128602	;;;;	;;;;	(79127142, 79128300)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/100_T4_1_T4_17.deltapsi_quantify_deltapsi.html#IFI44
IFI44	ENSG00000137965	ENSG00000137965:79121047-79121196:source	-3.57299592659e-09;-0.321845278639;0.316539045387	3.49487774731e-18;0.99999999995;0.999999999948	0.025;0.975;0.025	0.025;0.661;0.334	s|1e0|1e1.1o1|1e2.1o2|i	False	False	True	2	3	1	chr1	+	79121196-79121734;79121196-79124997;79121196-79121197	79121047-79121196;79121197-79121733;79121734-79121833;79124997-79125168	;;;	;;;	(79121197, 79121733)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/100_T4_1_T4_17.deltapsi_quantify_deltapsi.html#IFI44
IFI44	ENSG00000137965	ENSG00000137965:79124997-79125168:target	-0.405946474866;-0.0211177636131;-4.91391296236e-08;0.410505965942	1.0;3.28820853292e-17;3.4950086955e-18;1.0	0.921;0.070;0.025;0.025	0.525;0.025;0.025;0.425	t|1e1.1o1|1e2.1o1|1e3.1o1|2e0|i	False	True	True	3	4	1	chr1	+	79121196-79124997;79121833-79124997;79124650-79124997;79124996-79124997	79121047-79121196;79121734-79121833;79124640-79124650;79124651-79124996;79124997-79125168	;;;;	;;;;	(79124651, 79124996)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/100_T4_1_T4_17.deltapsi_quantify_deltapsi.html#IFI44
RBM6	ENSG00000004534	ENSG00000004534:50099395-50099541:target	-0.100478049724;-0.318176270851;0.427548752533	0.125190477424;0.999764653124;1.0	0.539;0.461;0.025	0.407;0.150;0.442	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr3	+	50098980-50099395;50099181-50099395;50099394-50099395	50098895-50099181;50098895-50099181;50099182-50099394;50099395-50099541	;;;	;;;	(50099182, 50099394)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/0_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RBM6
RBM6	ENSG00000004534	ENSG00000004534:50096776-50097179:target	-8.50809958117e-08;-0.346849727399;0.345915682717	3.51243152892e-18;0.99999999967;0.999999999932	0.025;0.975;0.025	0.025;0.637;0.362	t|1e0|2e1.2o3|3e1.2o3|4e0|i	True	True	False	2	2	1	chr3	+	50095995-50097065;50095995-50097082;50096775-50096776	50095835-50096348;50095835-50096348;50096349-50096775;50096776-50097179	;;;	;;;	(50096349, 50096775)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/0_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RBM6
RBM6	ENSG00000004534	ENSG00000004534:50098895-50099181:source	-0.0353534830037;-0.303863222801;0.372850291218	0.0137970545023;0.998685930671;1.0	0.538;0.461;0.025	0.448;0.165;0.389	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr3	+	50098980-50099395;50099181-50099395;50099181-50099182	50098895-50099181;50099182-50099394;50099395-50099541;50099395-50099541	;;;	;;;	(50099182, 50099394)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/0_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RBM6
FAM76B	ENSG00000077458	ENSG00000077458:95512653-95512851:target	-0.0257044320909;-0.0425130958901;-0.0372929523708;0.214030695892	0.00453204393997;0.0131039714657;4.6537349325e-10;0.921684582413	0.491;0.419;0.087;0.025	0.412;0.323;0.027;0.234	s|1e1.3o3|1e2.1o2|1e2.2o2|2e0|i	True	True	True	3	3	1	chr11	-	95512299-95512771;95512121-95512771;95512118-95512771;95512652-95512653	95511986-95512121;95511986-95512121;95512242-95512383;95512384-95512652;95512653-95512851	;;;;	;;;;	(95512384, 95512652)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/22_T4_1_T4_17.deltapsi_quantify_deltapsi.html#FAM76B
FAM76B	ENSG00000077458	ENSG00000077458:95512242-95512383:source	-0.234112815098;0.234112815098	0.952201595674;0.952201595674	0.975;0.025	0.747;0.253	t|1e0|2e0|3e1.1o2|i	False	True	False	1	2	1	chr11	-	95512299-95512771;95512383-95512384	95512242-95512383;95512384-95512652;95512653-95512851	;;	;;	(95512384, 95512652)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/22_T4_1_T4_17.deltapsi_quantify_deltapsi.html#FAM76B
FAM76B	ENSG00000077458	ENSG00000077458:95521663-95521727:source	-0.000612322337889;2.55844243406e-09;-0.232263449426;-0.000173793579662;-0.00027863063622;0.277042144849	1.49153477088e-14;3.49487871449e-18;0.87509914269;1.00950346581e-15;1.08140822221e-15;0.998653141424	0.033;0.025;0.899;0.028;0.029;0.025	0.025;0.025;0.673;0.026;0.025;0.295	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2|i	True	False	True	5	5	1	chr11	-	95521727-95523320;95521727-95522847;95521727-95522556;95521727-95522033;95521727-95522023;95521727-95521728	95521663-95521727;95521728-95522022;95522023-95522268;95522023-95522268;95522556-95522779;95522847-95522980;95523320-95523573	;;;;;;	;;;;;;	(95521728, 95522022)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/22_T4_1_T4_17.deltapsi_quantify_deltapsi.html#FAM76B
RHBDD2	ENSG00000005486	ENSG00000005486:75511147-75511554:source	-0.204849980096;0.204849980096	0.902860918626;0.902860918626	0.975;0.025	0.775;0.225	s|1e0|2e0|3e1.2o2|i	True	False	False	1	2	1	chr7	+	75511554-75513016;75511554-75511555	75511147-75511554;75511555-75512807;75512808-75513166	;;	;;	(75511555, 75512807)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/1_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RHBDD2
RHBDD2	ENSG00000005486	ENSG00000005486:75510683-75510808:target	-7.1896011765e-08;-7.1896011765e-08;-0.283513314037;2.04712328658e-05;0.258455791907	5.88904846864e-18;5.88904846864e-18;0.995511896401;3.15774369435e-13;0.988490214337	0.025;0.025;0.973;0.026;0.025	0.025;0.025;0.696;0.027;0.277	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2|i	False	False	True	4	5	1	chr7	+	75472067-75510683;75507504-75510683;75508578-75510683;75509633-75510683;75510682-75510683	75471920-75472067;75507409-75507504;75508266-75508578;75509564-75509633;75509869-75510682;75510683-75510808	;;;;;	;;;;;	(75509869, 75510682)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/1_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RHBDD2
RHBDD2	ENSG00000005486	ENSG00000005486:75511147-75511554:target	-0.230089595838;0.152299254768;-0.000685143243907;0.0530299108035	0.905968570178;0.258453790838;4.19835469899e-18;4.44177238921e-12	0.806;0.153;0.033;0.025	0.582;0.303;0.025;0.083	t|1e1.1o1|1e2.1o2|1e2.2o2|2e0|i	True	True	True	3	3	1	chr7	+	75508578-75511147;75510804-75511147;75510808-75511147;75511146-75511147	75508266-75508578;75510683-75510808;75510683-75510808;75510809-75511146;75511147-75511554	;;;;	;;;;	(75510809, 75511146)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/1_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RHBDD2
RHBDD2	ENSG00000005486	ENSG00000005486:75510683-75510808:source	-0.20093185664;-1.92776027088e-05;-0.155234507657;0.35108601038	0.684660804779;1.7062861245e-13;0.339587815225;0.999999990106	0.774;0.025;0.212;0.025	0.569;0.025;0.053;0.367	s|1e1.1o2|1e2.2o2|2e1.1o2|i	True	True	True	3	3	1	chr7	+	75510804-75511147;75510804-75517310;75510808-75511147;75510808-75510809	75510683-75510808;75510809-75511146;75511147-75511554;75511147-75511554;75517188-75518244	;;;;	;;;;	(75510809, 75511146)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/1_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RHBDD2
STAT5B	ENSG00000173757	ENSG00000173757:40376797-40376886:target	-0.215568526289;-3.49154420268e-10;0.212080884207	0.983216707485;3.49487463844e-18;0.971796642991	0.975;0.025;0.025	0.765;0.025;0.232	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr17	-	40375574-40376797;40375569-40376797;40376796-40376797	40375400-40375574;40375400-40375574;40375575-40376796;40376797-40376886	;;;	;;;	(40375575, 40376796)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/151_T4_1_T4_17.deltapsi_quantify_deltapsi.html#STAT5B
STAT5B	ENSG00000173757	ENSG00000173757:40375400-40375574:source	-0.267575216195;-3.3998928721e-10;0.264209695414	0.999999877932;3.49487462961e-18;0.999999635378	0.975;0.025;0.025	0.714;0.025;0.283	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr17	-	40375574-40376797;40375569-40376797;40375574-40375575	40375400-40375574;40375575-40376796;40376797-40376886;40376797-40376886	;;;	;;;	(40375575, 40376796)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/151_T4_1_T4_17.deltapsi_quantify_deltapsi.html#STAT5B
STAT5B	ENSG00000173757	ENSG00000173757:40370169-40370348:target	-4.8872544332e-06;-0.358281690712;0.342307473696	3.49958224443e-18;1.0;1.0	0.025;0.975;0.025	0.025;0.626;0.359	s|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr17	-	40369482-40370173;40369482-40370169;40370168-40370169	40369395-40369889;40369395-40369889;40369890-40370168;40370169-40370348	;;;	;;;	(40369890, 40370168)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/151_T4_1_T4_17.deltapsi_quantify_deltapsi.html#STAT5B
KMT2E	ENSG00000005483	ENSG00000005483:104681286-104681303:target	0.233137450574;-0.135284577947;-0.0575065036377;7.75931041132e-11	0.912876098455;0.20676419508;2.84075956887e-11;3.49487437977e-18	0.370;0.530;0.093;0.025	0.597;0.384;0.025;0.025	t|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr7	+	104654982-104681286;104678646-104681286;104678972-104681286;104679716-104681286	104654626-104654982;104678573-104678646;104678832-104678972;104679600-104679716;104681286-104681303	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/1_T4_1_T4_17.deltapsi_quantify_deltapsi.html#KMT2E
CXorf38	ENSG00000185753	ENSG00000185753:40496259-40496408:target	0.368382263739;-0.368382263739	0.999656451941;0.999656451941	0.542;0.458	0.901;0.099	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chrX	-	40495964-40496259;40490025-40496259	40489780-40490025;40495785-40495964;40496259-40496408	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/164_T4_1_T4_17.deltapsi_quantify_deltapsi.html#CXorf38
SMG7	ENSG00000116698	ENSG00000116698:183497091-183497162:source	0.393258716376;-0.393258716376	0.999944951804;0.999944951804	0.504;0.496	0.888;0.112	s|1e1.1o2|1e1.2o2	False	True	False	2	2	1	chr1	+	183497162-183498027;183497162-183498103	183497091-183497162;183498027-183498177;183498027-183498177	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/66_T4_1_T4_17.deltapsi_quantify_deltapsi.html#SMG7
DDX3Y	ENSG00000067048	ENSG00000067048:15027408-15027686:target	-0.360642139277;0.360642139277	1.0;1.0	0.975;0.025	0.623;0.377	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chrY	+	15027139-15027542;15027407-15027408	15026979-15027139;15027140-15027407;15027408-15027686	;;	;;	(15027140, 15027407)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/15_T4_1_T4_17.deltapsi_quantify_deltapsi.html#DDX3Y
DDX3Y	ENSG00000067048	ENSG00000067048:15028429-15028546:source	-0.390591584206;-0.000629635306687;-1.26618385397e-09;0.374627083249	0.999999992453;1.84805641406e-10;3.49487555562e-18;1.0	0.926;0.072;0.025;0.025	0.545;0.065;0.025;0.390	s|1e1.1o2|1e1.2o2|1e2.1o1|i	False	True	True	3	3	1	chrY	+	15028546-15028819;15028546-15028888;15028546-15029315;15028546-15028547	15028429-15028546;15028547-15028818;15028819-15028972;15028819-15028972;15029315-15029454	;;;;	;;;;	(15028547, 15028818)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/15_T4_1_T4_17.deltapsi_quantify_deltapsi.html#DDX3Y
DDX3Y	ENSG00000067048	ENSG00000067048:15026979-15027139:source	-0.555941901156;0.555941901156	1.0;1.0	0.975;0.025	0.433;0.567	s|1e0|1e1.2o2|i	False	False	False	1	2	1	chrY	+	15027139-15027542;15027139-15027140	15026979-15027139;15027140-15027407;15027408-15027686	;;	;;	(15027140, 15027407)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/15_T4_1_T4_17.deltapsi_quantify_deltapsi.html#DDX3Y
DDX3Y	ENSG00000067048	ENSG00000067048:15027795-15027939:source	-0.210555301871;0.210555301871	0.95308659971;0.95308659971	0.975;0.025	0.770;0.230	s|1e1.1o1|i	False	False	False	1	2	1	chrY	+	15027939-15028173;15027939-15027940	15027795-15027939;15027940-15028172;15028173-15028354	;;	;;	(15027940, 15028172)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/15_T4_1_T4_17.deltapsi_quantify_deltapsi.html#DDX3Y
DDX3Y	ENSG00000067048	ENSG00000067048:15026476-15026561:source	-0.310648810646;0.310648810646	0.999999999553;0.999999999553	0.975;0.025	0.672;0.328	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chrY	+	15026561-15026796;15026561-15026562	15026476-15026561;15026562-15026795;15026796-15026894	;;	;;	(15026562, 15026795)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/15_T4_1_T4_17.deltapsi_quantify_deltapsi.html#DDX3Y
DDX3Y	ENSG00000067048	ENSG00000067048:15026796-15026894:target	-0.365714089701;0.365714089701	1.0;1.0	0.975;0.025	0.618;0.382	t|1e1.1o1|i	False	False	False	1	2	1	chrY	+	15026561-15026796;15026795-15026796	15026476-15026561;15026562-15026795;15026796-15026894	;;	;;	(15026562, 15026795)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/15_T4_1_T4_17.deltapsi_quantify_deltapsi.html#DDX3Y
DDX3Y	ENSG00000067048	ENSG00000067048:15028819-15028972:target	-0.0458957225625;-0.20063913231;-0.000432456212042;0.000809861142505;0.24654095843	6.25087006498e-07;0.70692231543;5.07848201987e-16;3.0544611324e-13;0.996718448895	0.088;0.814;0.031;0.063;0.025	0.025;0.617;0.025;0.072;0.265	t|1e1.2o2|1e2.1o1|2e1.2o2|2e2.1o1|i	True	True	True	4	3	1	chrY	+	15028354-15028819;15028546-15028819;15028354-15028888;15028546-15028888;15028818-15028819	15028173-15028354;15028173-15028354;15028429-15028546;15028429-15028546;15028547-15028818;15028819-15028972	;;;;;	;;;;;	(15028547, 15028818)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/15_T4_1_T4_17.deltapsi_quantify_deltapsi.html#DDX3Y
ERAP1	ENSG00000164307	ENSG00000164307:96121343-96121675:target	-0.275715156133;0.275715156133	0.997738512299;0.997738512299	0.975;0.025	0.706;0.294	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr5	-	96119784-96121492;96121342-96121343	96119628-96119784;96119785-96121342;96121343-96121675	;;	;;	(96119785, 96121342)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/135_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ERAP1
ERAP1	ENSG00000164307	ENSG00000164307:96119628-96119784:source	-0.357375244122;0.357375244122	0.999999940418;0.999999940418	0.975;0.025	0.627;0.373	t|1e1.1o2|i	False	False	False	1	2	1	chr5	-	96119784-96121492;96119784-96119785	96119628-96119784;96119785-96121342;96121343-96121675	;;	;;	(96119785, 96121342)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/135_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ERAP1
SERINC5	ENSG00000164300	ENSG00000164300:79439446-79439633:source	-0.339457534298;0.339457534298	0.999999993724;0.999999993724	0.975;0.025	0.644;0.356	t|1e1.1o1|i	False	False	False	1	2	1	chr5	-	79439633-79441913;79439633-79439634	79439446-79439633;79439634-79441912;79441913-79442057	;;	;;	(79439634, 79441912)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/135_T4_1_T4_17.deltapsi_quantify_deltapsi.html#SERINC5
MYD88	ENSG00000172936	ENSG00000172936:38181879-38182083:source	-0.0103979212402;-0.355702790679;-4.25809497366e-07;0.395073607885	0.000187053932993;0.999724576098;6.05325305673e-16;0.999999999946	0.113;0.883;0.025;0.025	0.052;0.536;0.025;0.410	s|1e1.1o1|2e1.1o1|3e0|4e1.1o1|i	True	True	False	3	2	1	chr3	+	38182040-38182248;38182059-38182248;38182083-38182248;38182083-38182084	38181879-38182083;38182084-38182247;38182248-38182339;38182248-38182339;38182248-38182339	;;;;	;;;;	(38182084, 38182247)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/150_T4_1_T4_17.deltapsi_quantify_deltapsi.html#MYD88
MYD88	ENSG00000172936	ENSG00000172936:38182248-38182339:target	-0.000134266873669;-0.000102247651236;-0.0122795811604;-0.364797187974;-1.77146929153e-07;0.433079279338	4.82311441524e-12;2.83060534398e-12;0.000170475229938;0.999739910167;1.35505043344e-16;1.0	0.027;0.026;0.109;0.846;0.025;0.025	0.025;0.025;0.044;0.490;0.025;0.447	t|1e1.1o1|1e2.1o1|1e3.1o4|1e3.2o4|1e3.4o4|i	True	False	True	5	4	1	chr3	+	38180519-38182248;38181489-38182248;38182040-38182248;38182059-38182248;38182083-38182248;38182247-38182248	38179969-38180519;38181355-38181489;38181879-38182083;38181879-38182083;38181879-38182083;38182084-38182247;38182248-38182339	;;;;;;	;;;;;;	(38182084, 38182247)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/150_T4_1_T4_17.deltapsi_quantify_deltapsi.html#MYD88
ANKRD13D	ENSG00000172932	ENSG00000172932:67057776-67058011:target	-5.10399062368e-08;-0.0181501714823;0.250268053785;-0.185485173681	3.4949236028e-18;2.71597037284e-06;0.942911286901;0.566661897026	0.025;0.124;0.373;0.495	0.025;0.072;0.617;0.311	t|1e1.1o1|2e1.1o1|3e1.1o1|4e0|5e0|i	True	True	False	3	2	1	chr11	+	67057684-67057776;67057684-67057779;67057684-67057793;67057775-67057776	67057549-67057684;67057549-67057684;67057549-67057684;67057685-67057775;67057776-67058011	;;;;	;;;;	(67057685, 67057775)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/150_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ANKRD13D
ANKRD13D	ENSG00000172932	ENSG00000172932:67068944-67069122:target	0.270761189505;-0.270761189505	0.976337905287;0.976337905287	0.377;0.623	0.641;0.359	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr11	+	67068869-67068959;67068943-67068944	67068753-67068869;67068870-67068943;67068944-67069122	;;	;;	(67068870, 67068943)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/150_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ANKRD13D
ANKRD13D	ENSG00000172932	ENSG00000172932:67057549-67057684:source	-2.57064890749e-08;-0.0132531461501;0.275298432759;-0.219945202505	3.49489924803e-18;6.97667050144e-07;0.986453363906;0.823041766341	0.025;0.119;0.356;0.518	0.025;0.072;0.625;0.303	s|1e1.1o5|1e1.2o5|1e1.3o5|i	False	True	False	3	2	1	chr11	+	67057684-67057776;67057684-67057779;67057684-67057793;67057684-67057685	67057549-67057684;67057685-67057775;67057776-67058011;67057776-67058011;67057776-67058011	;;;;	;;;;	(67057685, 67057775)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/150_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ANKRD13D
ANKRD13D	ENSG00000172932	ENSG00000172932:67066894-67067092:target	-0.092905533273;-0.34295653239;0.433023593482	0.0124628999287;0.999958940612;1.0	0.179;0.820;0.025	0.072;0.486;0.447	t|1e0|2e1.2o2|2e2.2o2|i	False	True	True	2	3	1	chr11	+	67059651-67067001;67066595-67067001;67066893-67066894	67059609-67059651;67065362-67066595;67066596-67066893;67066894-67067092	;;;	;;;	(67066596, 67066893)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/150_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ANKRD13D
ANKRD13D	ENSG00000172932	ENSG00000172932:67068753-67068869:source	0.216054457311;-0.216054457311	0.785203006111;0.785203006111	0.437;0.563	0.649;0.351	s|1e1.2o2|i	False	False	False	1	2	1	chr11	+	67068869-67068959;67068869-67068870	67068753-67068869;67068870-67068943;67068944-67069122	;;	;;	(67068870, 67068943)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/150_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ANKRD13D
ANKRD13D	ENSG00000172932	ENSG00000172932:67065362-67066595:source	-0.280785972502;0.280785972502	0.999962323115;0.999962323115	0.975;0.025	0.701;0.299	s|1e0|2e1.2o2|i	True	False	False	1	2	1	chr11	+	67066595-67067001;67066595-67066596	67065362-67066595;67066596-67066893;67066894-67067092	;;	;;	(67066596, 67066893)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/150_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ANKRD13D
ANKRD13D	ENSG00000172932	ENSG00000172932:67059609-67059651:source	-0.155175860501;-0.0334576178241;0.205342015152	0.304270461554;2.88370954995e-05;0.873315206635	0.852;0.147;0.025	0.697;0.077;0.225	s|1e0|2e1.4o4|2e2.2o2|i	True	False	True	2	3	1	chr11	+	67059651-67066529;67059651-67067001;67059651-67059652	67059609-67059651;67059652-67065361;67065362-67066595;67066894-67067092	;;;	;;;	(67059652, 67065361)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/150_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ANKRD13D
RANGAP1	ENSG00000100401	ENSG00000100401:41676937-41677216:source	9.85240728804e-16;-0.198656931199;0.0956076667001;-0.0508126135463;-1.73629896153e-09;1.47892482081e-10;9.85240728804e-16;0.122346477049	3.4948743021e-18;0.751204512196;0.0502422730803;5.91890285905e-17;3.49487598152e-18;3.4948744475e-18;3.4948743021e-18;0.00160127506827	0.025;0.371;0.527;0.077;0.025;0.025;0.025;0.025	0.025;0.178;0.645;0.025;0.025;0.025;0.025;0.145	t|1e4.1o1|2e1.1o2|2e1.2o2|2e2.1o2|2e2.2o2|2e3.1o1|2e4.1o1|i	True	True	True	7	5	1	chr22	-	41677216-41677461;41677086-41682090;41677086-41681990;41677086-41681548;41677086-41681367;41677086-41680905;41677086-41677461;41677216-41677217	41676937-41677216;41677217-41677460;41677461-41678518;41677461-41678518;41680905-41681157;41681367-41681969;41681367-41681969;41681990-41682255;41681990-41682255	;;;;;;;;	;;;;;;;;	(41677217, 41677460)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/35_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RANGAP1
ZC3H7B	ENSG00000100403	ENSG00000100403:41744071-41744171:target	-0.323975765159;0.323975765159	0.999993936253;0.999993936253	0.975;0.025	0.659;0.341	t|1e1.1o1|i	False	False	False	1	2	1	chr22	+	41742212-41744071;41744070-41744071	41742007-41742212;41742213-41744070;41744071-41744171	;;	;;	(41742213, 41744070)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/35_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ZC3H7B
ZC3H7B	ENSG00000100403	ENSG00000100403:41742007-41742212:source	-0.209473764223;0.209473764223	0.806730820888;0.806730820888	0.975;0.025	0.771;0.229	s|1e1.1o1|i	False	False	False	1	2	1	chr22	+	41742212-41744071;41742212-41742213	41742007-41742212;41742213-41744070;41744071-41744171	;;	;;	(41742213, 41744070)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/35_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ZC3H7B
ZC3H7B	ENSG00000100403	ENSG00000100403:41752347-41752480:target	-0.276141403482;0.276141403482	0.998431084724;0.998431084724	0.975;0.025	0.706;0.294	t|1e1.1o1|i	False	False	False	1	2	1	chr22	+	41752066-41752347;41752346-41752347	41751958-41752066;41752067-41752346;41752347-41752480	;;	;;	(41752067, 41752346)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/35_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ZC3H7B
KIAA1551	ENSG00000174718	ENSG00000174718:32133812-32138891:source	-0.347841580637;-0.00103925940149;0.341982489272	0.999999976833;4.798253534e-18;1.0	0.962;0.037;0.025	0.623;0.025;0.358	s|1e0|2e0|3e1.2o2|3e2.1o1|i	True	False	True	2	3	1	chr12	+	32138891-32140173;32138891-32145312;32138891-32138892	32133812-32138891;32138892-32140099;32140100-32140256;32145312-32146039	;;;	;;;	(32138892, 32140099)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/152_T4_1_T4_17.deltapsi_quantify_deltapsi.html#KIAA1551
