#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_p_A E(PSI)	Th2_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
ANKRD17	ENSG00000132466	ENSG00000132466:73979509-73979625:target	0.243379217088;-0.243379217088	0.738173156427;0.738173156427	0.089;0.911	0.375;0.625	s|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr4	-	73979028-73979509;73968264-73979509	73968093-73968496;73978801-73979028;73979509-73979625	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/14_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ANKRD17
HDAC10	ENSG00000100429	ENSG00000100429:50686795-50686901:target	-0.229248642107;0.229248642107	0.789858210463;0.789858210463	0.941;0.059	0.710;0.290	s|1e1.1o1|i	False	False	False	1	2	1	chr22	-	50686721-50686795;50686794-50686795	50686654-50686721;50686722-50686794;50686795-50686901	;;	;;	(50686722, 50686794)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/6_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#HDAC10
LGALS8	ENSG00000116977	ENSG00000116977:236706215-236706340:target	-0.366532283391;0.366532283391	0.857843057302;0.857843057302	0.836;0.164	0.441;0.559	t|1e1.1o4|i	False	False	False	1	2	1	chr1	+	236706087-236706215;236706214-236706215	236705631-236706156;236706157-236706214;236706215-236706340	;;	;;	(236706157, 236706214)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/11_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#LGALS8
CRYZ	ENSG00000116791	ENSG00000116791:75175782-75175931:target	-0.31105219852;0.31105219852	0.904030743212;0.904030743212	0.934;0.066	0.619;0.381	s|1e0|2e1.2o2|2e2.1o1	True	False	True	2	3	0	chr1	-	75172888-75175782;75172678-75175782	75172583-75172678;75172787-75174511;75175782-75175931	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/11_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CRYZ
TRPC4AP	ENSG00000100991	ENSG00000100991:33592261-33592373:target	-4.54449750123e-06;1.59031203825e-09;-0.221148229801;0.240600573991	4.84853884319e-15;1.81899609681e-18;0.773935415155;0.855720557578	0.025;0.025;0.862;0.119	0.025;0.025;0.642;0.355	s|1e1.1o2|1e1.2o2|1e2.1o1|i	False	True	True	3	3	1	chr20	-	33591893-33592261;33591841-33592261;33591419-33592261;33592260-33592261	33591213-33591419;33591676-33591893;33591676-33591893;33591894-33592260;33592261-33592373	;;;;	;;;;	(33591894, 33592260)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/6_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#TRPC4AP
NVL	ENSG00000143748	ENSG00000143748:224488264-224488365:source	0.210658344255;3.02446861981e-05;-0.233024047469	0.677004313388;4.61690076e-06;0.756932364111	0.714;0.027;0.277	0.964;0.029;0.029	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr1	-	224488365-224491425;224488365-224490642;224488365-224489393	224488264-224488365;224489393-224489473;224490642-224490723;224491425-224491559	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/18_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NVL
FAM110A	ENSG00000125898	ENSG00000125898:825285-826922:target	-0.228933466489;-1.00339412357e-05;0.000241405613424;-1.00339412357e-05;0.209596149287	0.73025840919;1.18441290797e-06;1.47856792752e-05;1.18441290797e-06;0.66545625945	0.963;0.027;0.027;0.027;0.027	0.702;0.026;0.042;0.026;0.248	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|3e1.1o1|4e0	True	True	True	5	5	1	chr20	+	814594-825351;816757-825351;820206-825351;821959-825351;814594-825354	814358-814594;814358-814594;816711-816757;820098-820206;821949-821959;825285-826922	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/13_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#FAM110A
MTMR10	ENSG00000166912	ENSG00000166912:31235093-31235275:target	0.321356457918;-0.321356457918	0.932001875642;0.932001875642	0.178;0.822	0.499;0.501	s|1e1.1o2|i	False	False	False	1	2	1	chr15	-	31234275-31235093;31235092-31235093	31231144-31234275;31234276-31235092;31235093-31235275	;;	;;	(31234276, 31235092)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/24_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#MTMR10
SNHG1	ENSG00000255717	ENSG00000255717:62621490-62621536:target	6.84267346542e-06;-0.252678083085;0.245906383294	4.02365598075e-09;0.800682708246;0.78314370143	0.025;0.852;0.146	0.026;0.589;0.405	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr11	-	62621321-62621490;62621305-62621490;62621489-62621490	62621273-62621321;62621273-62621321;62621441-62621489;62621490-62621536	;;;	;;;	(62621441, 62621489)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/35_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SNHG1
SNHG1	ENSG00000255717	ENSG00000255717:62621273-62621321:source	3.68390231649e-07;-0.000456090991581;-0.231178607656;0.241736581975	8.04443309189e-13;1.48850035813e-07;0.736695796077;0.762755559454	0.025;0.064;0.583;0.354	0.025;0.050;0.337;0.609	t|1e2.1o1|2e1.1o3|2e2.1o1|i	True	True	True	3	3	1	chr11	-	62621321-62621490;62621305-62621991;62621305-62621490;62621321-62621322	62621273-62621321;62621322-62621375;62621490-62621536;62621490-62621536;62621840-62622023	;;;;	;;;;	(62621322, 62621375)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/35_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SNHG1
SNHG1	ENSG00000255717	ENSG00000255717:62621840-62622023:source	-0.0789432559318;0.298690188589;-0.135685457913	0.125776676825;0.889446161403;0.436384989868	0.183;0.442;0.375	0.057;0.744;0.198	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr11	-	62622023-62622605;62622023-62622360;62622023-62622024	62621840-62622023;62622024-62622092;62622360-62622410;62622605-62622708	;;;	;;;	(62622024, 62622092)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/35_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SNHG1
OSBPL7	ENSG00000006025	ENSG00000006025:45886442-45886586:target	-0.296070896453;0.296070896453	0.953081148168;0.953081148168	0.971;0.029	0.680;0.320	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr17	-	45886356-45886442;45886312-45886442	45886230-45886356;45886230-45886356;45886442-45886586	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/0_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#OSBPL7
DIP2B	ENSG00000066084	ENSG00000066084:51069112-51069234:source	-0.350551406513;0.350551406513	0.976155855095;0.976155855095	0.968;0.032	0.622;0.378	s|1e1.1o1|2e1.1o1	True	True	False	2	2	1	chr12	+	51069231-51072462;51069234-51072462	51069112-51069234;51072462-51074065;51072462-51074065	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/2_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#DIP2B
SATB1	ENSG00000182568	ENSG00000182568:18462177-18462880:source	7.71021435723e-06;-0.217397904557;-0.00112799444926;-7.43806652709e-07;-7.43806652709e-07;0.26436068512;6.75080736834e-06	7.85424504866e-11;0.699100592441;0.00017048022348;6.10458174711e-11;6.10458174711e-11;0.881636959168;7.61762339152e-11	0.025;0.784;0.107;0.025;0.025;0.101;0.025	0.026;0.532;0.072;0.025;0.025;0.367;0.026	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|2e5.1o1|2e6.1o2|2e6.2o2	True	True	True	7	7	1	chr3	-	18462483-18487010;18462483-18486099;18462483-18480057;18462483-18478281;18462483-18476403;18462483-18465119;18462483-18465108	18462177-18462880;18465108-18466065;18465108-18466065;18476403-18476745;18478281-18478363;18480057-18480265;18486099-18486375;18487010-18487080	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/28_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SATB1
DHDDS	ENSG00000117682	ENSG00000117682:26784282-26784396:target	0.335600792426;-0.335600792426	0.96802996313;0.96802996313	0.028;0.972	0.357;0.643	t|1e1.4o4|1e2.3o4	False	False	True	2	3	0	chr1	+	26772923-26784282;26774151-26784282	26772855-26772923;26774050-26774667;26784282-26784396	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/11_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#DHDDS
DHDDS	ENSG00000117682	ENSG00000117682:26772855-26772923:source	-0.283701470556;0.283701470556	0.923716305565;0.923716305565	0.975;0.025	0.698;0.302	s|1e0|2e0|3e0|4e0|4e1.1o1|4e2.1o1	True	False	True	2	3	0	chr1	+	26772923-26774050;26772923-26784282	26772855-26772923;26774050-26774667;26784282-26784396	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/11_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#DHDDS
GPBP1L1	ENSG00000159592	ENSG00000159592:46151248-46151292:source	-0.00126461200383;-4.35246671362e-05;-0.246703083378;0.370626177102	0.000998709711789;1.42889358591e-05;0.657257966497;0.869591815532	0.079;0.030;0.376;0.533	0.026;0.026;0.058;0.929	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	True	False	True	4	4	1	chr1	-	46151292-46153655;46151292-46152724;46151292-46152665;46151292-46152084	46151248-46151292;46152084-46152325;46152665-46152818;46152665-46152818;46153655-46153785	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/21_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#GPBP1L1
NPRL2	ENSG00000114388	ENSG00000114388:50387096-50387264:source	0.000135023348654;-0.323109303014;2.60382466976e-06;2.60382466976e-06;0.00152158856069;0.21613119264	1.3191619463e-06;0.937805359328;8.57860205059e-09;8.57860205059e-09;0.000178312199794;0.701518208178	0.025;0.914;0.025;0.025;0.030;0.055	0.035;0.592;0.025;0.025;0.074;0.296	t|1e1.1o3|1e1.2o3|1e1.3o3|2e1.1o3|2e1.2o3|i	True	True	False	5	2	1	chr3	-	50387264-50387364;50387264-50387362;50387264-50387344;50387259-50387364;50387259-50387362;50387264-50387265	50387096-50387264;50387265-50387343;50387344-50387796;50387344-50387796;50387344-50387796;50387344-50387796;50387344-50387796	;;;;;;	;;;;;;	(50387265, 50387343)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/10_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NPRL2
EPC1	ENSG00000120616	ENSG00000120616:32562091-32562209:target	-0.000274335629601;-0.160962151657;0.234144964962	0.000120204012247;0.483536621645;0.725661022268	0.057;0.896;0.052	0.044;0.630;0.329	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr10	-	32562010-32562091;32561095-32562091;32562090-32562091	32560954-32561177;32561942-32562010;32562011-32562090;32562091-32562209	;;;	;;;	(32562011, 32562090)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/11_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#EPC1
SDHAP3	ENSG00000185986	ENSG00000185986:1574287-1574410:target	-0.217071599873;0.246271109979;-2.24723587986e-05	0.643672852606;0.742130625922;1.71093762288e-05	0.960;0.031;0.031	0.679;0.308;0.029	s|1e1.1o1|1e2.1o1|2e1.1o1	True	True	True	3	3	1	chr5	-	1572401-1574297;1569113-1574297;1572401-1574287	1568637-1569113;1572289-1572401;1572289-1572401;1574287-1574410	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/30_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SDHAP3
CAMKK2	ENSG00000110931	ENSG00000110931:121687590-121687677:target	0.436853385472;-0.436853385472	0.975991125052;0.975991125052	0.404;0.596	0.836;0.164	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr12	-	121686537-121687590;121683043-121687590	121682943-121683043;121686409-121686537;121687590-121687677	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/10_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CAMKK2
CAMKK2	ENSG00000110931	ENSG00000110931:121682943-121683043:source	-0.271034872316;0.271034872316	0.76795963118;0.76795963118	0.478;0.522	0.162;0.838	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr12	-	121683043-121687590;121683043-121686409	121682943-121683043;121686409-121686537;121687590-121687677	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/10_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CAMKK2
MARCH2	ENSG00000099785	ENSG00000099785:8478154-8478304:source	0.255861329333;-0.000637993924773;-0.04353114879;-0.0116576777303	0.762831649209;1.21442292099e-05;0.0360814697784;0.0288428292176	0.156;0.054;0.133;0.657	0.447;0.026;0.026;0.542	s|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o2	False	True	True	4	3	1	chr19	+	8478304-8483421;8478304-8483423;8478304-8483626;8478304-8486673	8478154-8478304;8483289-8483691;8483289-8483691;8483289-8483691;8486673-8486900	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/5_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#MARCH2
PRPF40B	ENSG00000110844	ENSG00000110844:50037644-50037787:source	-0.26271545977;0.26271545977	0.75298744419;0.75298744419	0.759;0.241	0.453;0.547	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr12	+	50037787-50037883;50037787-50037788	50037644-50037787;50037788-50037882;50037883-50038449	;;	;;	(50037788, 50037882)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/10_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#PRPF40B
PRPF40B	ENSG00000110844	ENSG00000110844:50037883-50038449:target	-0.298551663856;0.298551663856	0.842938659035;0.842938659035	0.738;0.262	0.416;0.584	t|1e1.2o2|i	False	False	False	1	2	1	chr12	+	50037787-50037883;50037882-50037883	50037644-50037787;50037788-50037882;50037883-50038449	;;	;;	(50037788, 50037882)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/10_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#PRPF40B
PRPF40B	ENSG00000110844	ENSG00000110844:50037474-50037594:source	-0.762748232045;0.762748232045	0.999999936094;0.999999936094	0.930;0.070	0.186;0.814	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr12	+	50037535-50037644;50037594-50037595	50037474-50037594;50037595-50037643;50037644-50037787	;;	;;	(50037595, 50037643)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/10_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#PRPF40B
ASCC1	ENSG00000138303	ENSG00000138303:73892815-73894221:source	0.220411770406;-0.220411770406	0.760015331405;0.760015331405	0.035;0.965	0.261;0.739	t|1e0|2e1.2o2|2e2.2o2	False	True	True	2	3	0	chr10	-	73892939-73921296;73892939-73912627	73892815-73894221;73912627-73912746;73921296-73921314	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/17_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ASCC1
STRADA	ENSG00000266173	ENSG00000266173:61791366-61791914:source	-0.000171075710555;0.360174152407;-0.0164087248897;-0.11333478897;6.44272001099e-06;6.44272001099e-06	4.35607278186e-06;0.981308124679;0.0447036531094;0.350366605312;3.42658660071e-07;3.42658660071e-07	0.038;0.025;0.703;0.251;0.025;0.025	0.026;0.377;0.563;0.047;0.026;0.026	t|1e0|2e1.1o3|2e1.2o3|2e2.1o1|2e3.1o1|2e4.1o1|2e5.1o1	True	True	True	6	6	0	chr17	-	61791468-61805718;61791468-61805694;61791468-61803998;61791468-61800658;61791468-61794435;61791468-61792565	61791366-61791914;61792565-61792911;61794435-61794514;61800658-61800734;61803998-61804055;61805272-61805773;61805272-61805773	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/35_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#STRADA
STRADA	ENSG00000266173	ENSG00000266173:61805272-61805773:target	-0.0102585799145;-0.00025653204418;-0.00677376057705;0.201616201219	0.0167266527087;1.38380588951e-05;0.014926567155;0.632618416026	0.170;0.042;0.785;0.026	0.065;0.025;0.700;0.230	s|1e1.1o1|1e2.2o2|2e1.1o1|2e2.2o2|3e0	True	True	True	4	3	0	chr17	-	61804055-61805718;61791468-61805718;61804055-61805694;61791468-61805694	61791366-61791914;61791366-61791914;61803998-61804055;61803998-61804055;61805272-61805773	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/35_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#STRADA
NAP1L4	ENSG00000205531	ENSG00000205531:3000437-3000467:source	0.00958058198715;-0.000217516120909;0.280996327376;-0.422280484267;-8.65494790761e-05;-1.458357597e-05;0.000146424763806;-5.19458268694e-07	0.0111299078379;5.60039148007e-06;0.749440144124;0.996693723276;8.41736137277e-06;5.60422598266e-06;2.32781456867e-06;2.84258927196e-08	0.048;0.040;0.391;0.451;0.041;0.037;0.025;0.025	0.143;0.025;0.724;0.039;0.036;0.036;0.036;0.025	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o2|1e5.2o2|1e6.1o1	True	False	True	8	7	1	chr11	-	3000467-3013484;3000467-3013459;3000467-3013024;3000467-3010359;3000467-3009307;3000467-3004992;3000467-3004976;3000467-3002932	3000437-3000467;3002932-3003029;3004976-3005043;3004976-3005043;3009307-3009356;3010359-3010501;3013024-3013332;3013459-3013607;3013459-3013607	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/32_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NAP1L4
TTF1	ENSG00000125482	ENSG00000125482:135265984-135266218:target	0.377729669648;-0.377729669648	0.990376877225;0.990376877225	0.028;0.972	0.397;0.603	s|1e1.1o1|2e1.1o1	True	True	False	2	2	1	chr9	-	135263615-135265991;135263615-135265984	135263526-135263615;135263526-135263615;135265984-135266218	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/13_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#TTF1
SMG1P2	ENSG00000205534	ENSG00000205534:29577407-29577570:source	0.264261893112;-0.264261893112	0.841132343717;0.841132343717	0.034;0.966	0.315;0.685	t|1e0|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr16	-	29577570-29606208;29577570-29580592	29577407-29577570;29580592-29580649;29606208-29606395	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/32_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SMG1P2
TRAP1	ENSG00000126602	ENSG00000126602:3713425-3713563:source	-0.268700206762;0.268700206762	0.89267215272;0.89267215272	0.862;0.138	0.597;0.403	t|1e1.1o1|i	False	False	False	1	2	1	chr16	-	3713563-3714275;3713563-3713564	3713425-3713563;3713564-3714274;3714275-3714460	;;	;;	(3713564, 3714274)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/13_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#TRAP1
TRAP1	ENSG00000126602	ENSG00000126602:3714275-3714460:target	-0.276066856444;0.276066856444	0.927396953759;0.927396953759	0.871;0.129	0.601;0.399	s|1e1.1o1|i	False	False	False	1	2	1	chr16	-	3713563-3714275;3714274-3714275	3713425-3713563;3713564-3714274;3714275-3714460	;;	;;	(3713564, 3714274)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/13_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#TRAP1
ZNF106	ENSG00000103994	ENSG00000103994:42731231-42732011:source	-2.98492958824e-05;-0.378183696683;0.384600602253	1.24925081099e-06;0.980505057122;0.987462819504	0.028;0.937;0.053	0.025;0.565;0.430	t|1e1.1o1|1e2.1o2|2e2.1o2	True	True	True	3	3	1	chr15	-	42732011-42736400;42732011-42734271;42731750-42734271	42731231-42732011;42733939-42734612;42733939-42734612;42736400-42736460	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/8_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ZNF106
PDZD11	ENSG00000120509	ENSG00000120509:69509105-69509204:source	-0.000344011299598;0.367626451075;-0.312991704155	5.99607824675e-05;0.837917900953;0.756783506207	0.050;0.422;0.530	0.031;0.833;0.151	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chrX	-	69509204-69510254;69509204-69509710;69509204-69509372	69509105-69509204;69509372-69509443;69509710-69509829;69510254-69510364	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/11_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#PDZD11
RP11-66N24.3	ENSG00000258727	ENSG00000258727:24033936-24034049:source	0.472127709685;-0.472127709685	0.975219861981;0.975219861981	0.173;0.827	0.641;0.359	s|1e1.1o1|i	False	False	False	1	2	1	chr14	+	24034049-24034665;24034049-24034050	24033936-24034049;24034050-24034664;24034665-24036631	;;	;;	(24034050, 24034664)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/35_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#RP11-66N24.3
NAPRT	ENSG00000147813	ENSG00000147813:144657150-144657263:source	-0.00022630841777;0.264255031826;-0.236501870803	1.59438162051e-09;0.885325515101;0.809332026263	0.039;0.609;0.351	0.026;0.870;0.113	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr8	-	144657263-144657400;144657263-144657361;144657263-144657264	144657150-144657263;144657264-144657360;144657361-144657585;144657361-144657585	;;;	;;;	(144657264, 144657360)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/19_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NAPRT
MPHOSPH9	ENSG00000051825	ENSG00000051825:123639595-123639747:source	0.347486547041;-0.347486547041	0.927404328105;0.927404328105	0.040;0.960	0.396;0.604	t|1e1.1o1|i	False	False	False	1	2	1	chr12	-	123639747-123640235;123639747-123639748	123639595-123639747;123639748-123640234;123640235-123640363	;;	;;	(123639748, 123640234)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/2_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#MPHOSPH9
RP11-73M18.2	ENSG00000256500	ENSG00000256500:104151975-104152261:target	-0.313793577572;0.313793577572	0.874263811455;0.874263811455	0.684;0.316	0.355;0.645	t|1e1.1o1|i	False	False	False	1	2	1	chr14	+	104151373-104151975;104151974-104151975	104151323-104151373;104151374-104151974;104151975-104152261	;;	;;	(104151374, 104151974)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/35_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#RP11-73M18.2
ARGLU1	ENSG00000134884	ENSG00000134884:107211780-107212005:target	-3.64195349549e-07;-0.282163442183;0.290011092095	1.81100327338e-18;0.899541636225;0.912534873333	0.025;0.618;0.363	0.025;0.341;0.647	s|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr13	-	107209964-107211780;107209479-107211780;107211779-107211780	107209396-107209479;107209907-107210043;107210044-107211779;107211780-107212005	;;;	;;;	(107210044, 107211779)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/15_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ARGLU1
RPL26	ENSG00000161970	ENSG00000161970:8286093-8286531:target	-1.01016954892e-07;0.325659478394;1.88083781274e-07;-0.0232717631191;-0.201524756654;1.044872744e-05	1.08198244244e-13;0.970520013126;1.08168235823e-13;0.0291516705314;0.675264937704;3.08759550292e-11	0.025;0.296;0.025;0.228;0.467;0.025	0.025;0.614;0.025;0.126;0.243;0.026	s|1e1.2o4|1e1.3o4|1e2.1o1|2e1.3o4|3e1.3o4|4e1.3o4	True	True	True	6	3	0	chr17	-	8285656-8286475;8285633-8286475;8285408-8286475;8285633-8286180;8285633-8286099;8285633-8286093	8285102-8285408;8285461-8285872;8285461-8285872;8285461-8285872;8285461-8285872;8285461-8285872;8286093-8286531	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/22_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#RPL26
FAM21C	ENSG00000172661	ENSG00000172661:46281818-46282695:target	0.322871608291;5.89648634424e-06;-1.80819953013e-05;-0.310839705602	0.927343712405;1.40348407277e-08;1.49147066438e-08;0.913517657672	0.555;0.025;0.027;0.424	0.880;0.026;0.026;0.110	t|1e0|2e2.1o2|3e1.1o1|3e2.1o2|3e3.1o2	True	True	True	4	4	1	chr10	+	46281079-46282060;46280349-46282483;46281079-46282483;46282122-46282483	46280269-46280349;46280957-46281411;46280957-46281411;46281818-46282695	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/27_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#FAM21C
TSC2	ENSG00000103197	ENSG00000103197:2126492-2126586:source	2.3386419289e-06;0.258364837387;-0.261180421052	6.0020344242e-07;0.68614855436;0.694273647122	0.027;0.442;0.549	0.027;0.773;0.217	s|1e1.2o2|1e2.3o4|1e2.4o4	False	True	True	3	3	0	chr16	+	2126586-2127599;2126586-2129033;2126586-2129036	2126492-2126586;2127405-2127727;2128240-2129197;2128240-2129197	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/7_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#TSC2
TSC2	ENSG00000103197	ENSG00000103197:2128240-2129197:target	0.303574522327;-0.000244773430888;-0.245599280706	0.78607031332;1.11533811391e-05;0.668062280157	0.423;0.042;0.538	0.774;0.027;0.216	t|1e0|2e0|3e1.1o1|3e2.1o1|4e1.1o1	True	True	True	3	3	0	chr16	+	2126586-2129033;2127727-2129033;2126586-2129036	2126492-2126586;2126492-2126586;2127405-2127727;2128240-2129197	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/7_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#TSC2
SENP6	ENSG00000112701	ENSG00000112701:76357008-76357517:target	-0.537510777039;2.40670913675e-05;0.527957735482;2.40670913675e-05	0.988462757027;5.02880287686e-06;0.983316961292;5.02880287686e-06	0.669;0.026;0.317;0.026	0.141;0.028;0.838;0.028	t|1e0|2e1.1o1|2e2.1o2|2e3.1o1|2e4.1o1	False	True	True	4	5	0	chr6	+	76344527-76357447;76344716-76357447;76350420-76357447;76356567-76357447	76344423-76344527;76344696-76344772;76350400-76350420;76356227-76356567;76357008-76357517	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/10_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SENP6
